year,month,voivodeship,temperature,rainfall,humidity,population_density,population,vehicles_count,roads_length,incidents
2020,2,pomorskie,0.2948350509177389,0.21660135375846098,0.8493592855914436,0.2320797171327547,0.30945667711434305,0.23115290075194628,0.2835625812783168,2211
2020,3,pomorskie,0.28437766228548256,0.13395083719273246,0.612016772336594,0.2320797171327547,0.30945667711434305,0.23115290075194628,0.2835625812783168,1753
2020,4,pomorskie,0.4460819218182472,0.02030637691485572,0.31865027043026695,0.2320797171327547,0.30945667711434305,0.23115290075194628,0.2835625812783168,1281
2020,5,pomorskie,0.594917501626998,0.2030637691485572,0.5301778650808604,0.2320797171327547,0.30945667711434305,0.23115290075194628,0.2835625812783168,1852
2020,6,pomorskie,0.8346603373251339,0.4937655860349127,0.5939240642574608,0.2320797171327547,0.30945667711434305,0.23115290075194628,0.2835625812783168,2398
2020,7,pomorskie,0.7849369559997077,0.2073387958674742,0.6012162634878783,0.2320797171327547,0.30945667711434305,0.23115290075194628,0.2835625812783168,2613
2020,8,pomorskie,0.766422239932623,0.10972568578553617,0.584263918413476,0.2320797171327547,0.30945667711434305,0.23115290075194628,0.2835625812783168,2715
2020,9,pomorskie,0.5905779120365375,0.22728892055575348,0.9467750181632273,0.2320797171327547,0.30945667711434305,0.23115290075194628,0.2835625812783168,2431
2020,10,pomorskie,0.48548578508312484,0.2052012825080157,1.0,0.2320797171327547,0.30945667711434305,0.23115290075194628,0.2835625812783168,2177
2020,11,pomorskie,0.3952314165497896,0.10936943355895974,0.8475096197831179,0.2320797171327547,0.30945667711434305,0.23115290075194628,0.2835625812783168,1856
2020,12,pomorskie,0.2649657721367444,0.15354470965443534,0.8482361488577356,0.2320797171327547,0.30945667711434305,0.23115290075194628,0.2835625812783168,2306
2021,1,pomorskie,0.17434110928206747,0.14036337727110795,0.8514651669671454,0.2320797171327547,0.30955940531301496,0.2450843277293027,0.2732359717200968,2228
2021,2,pomorskie,0.06249442977292235,0.047381546134663347,0.8123659694249428,0.2320797171327547,0.30955940531301496,0.2450843277293027,0.2732359717200968,2250
2021,3,pomorskie,0.24499586435070303,0.16316351977199858,0.8333288485859592,0.2320797171327547,0.30955940531301496,0.2450843277293027,0.2732359717200968,1990
2021,4,pomorskie,0.398352932714784,0.052725329533309585,0.5205177192368756,0.2320797171327547,0.30955940531301496,0.2450843277293027,0.2732359717200968,1755
2021,5,pomorskie,0.5906298831693576,0.24652654079087996,0.45510319403708027,0.2320797171327547,0.30955940531301496,0.2450843277293027,0.2732359717200968,2358
2021,6,pomorskie,0.9017225878375947,0.029925187032418955,0.16516427629631633,0.2320797171327547,0.30955940531301496,0.2450843277293027,0.2732359717200968,2552
2021,7,pomorskie,0.8493616715215592,0.39793373708585683,0.6206172806285825,0.2320797171327547,0.30955940531301496,0.2450843277293027,0.2732359717200968,2702
2021,8,pomorskie,0.6964633205867427,0.15568222301389387,0.7133947444740444,0.2320797171327547,0.30955940531301496,0.2450843277293027,0.2732359717200968,2740
2021,9,pomorskie,0.5815601986709982,0.09120057000356253,0.8468608263296533,0.2320797171327547,0.30955940531301496,0.2450843277293027,0.2732359717200968,2398
2021,10,pomorskie,0.41315496098104787,0.14428215176344852,0.914242660710923,0.2320797171327547,0.30955940531301496,0.2450843277293027,0.2732359717200968,2468
2021,11,pomorskie,0.36200237350307474,0.21945137157107233,0.9284234319080806,0.2320797171327547,0.30955940531301496,0.2450843277293027,0.2732359717200968,2311
2021,12,pomorskie,0.18223422507908774,0.0929818311364446,0.9442994376126801,0.2320797171327547,0.30955940531301496,0.2450843277293027,0.2732359717200968,2608
2022,1,pomorskie,0.2401170742572362,0.30780192376202353,0.8813335844791864,0.2317582770813243,0.30946760564611664,0.2562551522476119,0.2437612359365133,1857
2022,2,pomorskie,0.24382349768044018,0.371571072319202,0.8414321464129074,0.2317582770813243,0.30946760564611664,0.2562551522476119,0.2437612359365133,1709
2022,3,pomorskie,0.1834035755675352,0.0010687566797292483,0.6738691709496006,0.2317582770813243,0.30946760564611664,0.2562551522476119,0.2437612359365133,1868
2022,4,pomorskie,0.3972452979465602,0.07410046312789456,0.5130102521324977,0.2317582770813243,0.30946760564611664,0.2562551522476119,0.2437612359365133,1939
2022,5,pomorskie,0.595599622745259,0.18988243676522978,0.39536635901299705,0.2317582770813243,0.30946760564611664,0.2562551522476119,0.2437612359365133,1948
2022,6,pomorskie,0.7771064839788543,0.07695048094050588,0.38651538973095395,0.2317582770813243,0.30946760564611664,0.2562551522476119,0.2437612359365133,2200
2022,7,pomorskie,0.7659422287753284,0.2141075881724261,0.5104150783186387,0.2317582770813243,0.30946760564611664,0.2562551522476119,0.2437612359365133,2275
2022,8,pomorskie,0.8047184684292767,0.3330958318489491,0.5883001910502383,0.2317582770813243,0.30946760564611664,0.2562551522476119,0.2437612359365133,2248
2022,9,pomorskie,0.5221059445463372,0.17064481653010333,0.8458412937599226,0.2317582770813243,0.30946760564611664,0.2562551522476119,0.2437612359365133,1998
2022,10,pomorskie,0.4919172127695857,0.13644460277876735,0.9354196378118022,0.2317582770813243,0.30946760564611664,0.2562551522476119,0.2437612359365133,1888
